Datetime
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 00:02:00
2000-02-04 03:41:00
2000-02-04 03:41:00
2000-02-08 22:23:00
2000-02-08 22:23:00
2000-02-09 03:19:00
2000-02-09 03:19:00
2000-02-09 22:08:00
2000-02-09 22:08:00
2000-02-09 22:08:00
2000-02-09 22:08:00
2000-02-09 22:08:00
2000-02-09 22:08:00
2000-02-09 23:46:00
2000-02-09 23:46:00
2000-02-10 08:15:00
2000-02-10 08:15:00
2000-02-10 08:15:00
2000-02-10 08:15:00
2000-02-10 08:15:00
2000-02-10 23:20:00
2000-02-10 23:20:00
2000-02-11 06:24:00
2000-02-11 06:24:00
2000-02-11 06:24:00
2000-02-11 06:24:00
2000-02-11 06:24:00
2000-02-11 09:13:00
2000-02-11 09:13:00
2000-02-11 09:13:00
2000-02-11 09:17:00
2000-02-11 09:17:00
2000-02-11 09:17:00
2000-02-11 09:17:00
2000-02-11 09:17:00
2000-02-11 09:17:00
2000-02-11 09:23:00
2000-02-11 09:23:00
2000-02-11 09:23:00
2000-02-11 09:23:00
2000-02-11 09:23:00
2000-02-16 23:39:00
2000-02-16 23:39:00
2000-02-17 00:25:00
2000-02-17 00:25:00
2000-02-17 09:59:00
2000-02-17 09:59:00
2000-02-17 09:59:00
2000-02-17 10:03:00
2000-02-17 10:03:00
2000-02-17 10:03:00
2000-02-18 00:46:00
2000-02-18 00:46:00
2000-02-18 00:46:00
2000-02-18 00:46:00
2000-02-18 00:46:00
2000-02-18 01:28:00
2000-02-18 01:28:00
2000-02-18 01:28:00
2000-02-18 06:38:00
2000-02-18 06:38:00
2000-02-20 09:53:00
2000-02-20 09:53:00
2000-02-20 09:53:00
2000-02-20 09:53:00
2000-02-21 07:41:00
2000-02-21 07:41:00
2000-02-21 07:41:00
2000-02-21 07:41:00
2000-02-21 07:51:00
2000-02-21 07:51:00
2000-02-21 07:51:00
2000-02-21 07:51:00
2000-02-21 07:51:00
2000-02-22 01:25:00
2000-02-22 01:25:00
2000-02-22 01:25:00
2000-02-22 01:25:00
2000-02-22 01:25:00
2000-02-22 01:25:00
2000-02-22 08:05:00
2000-02-22 08:05:00
2000-02-22 08:05:00
2000-02-24 06:32:00
2000-02-24 06:32:00
2000-02-24 06:32:00
2000-02-24 06:32:00
2000-02-24 06:57:00
2000-02-24 06:57:00
2000-02-24 06:57:00
2000-02-24 06:57:00
2000-02-25 06:14:00
2000-02-25 06:14:00
2000-02-28 04:09:00
2000-02-28 04:09:00
2000-02-28 08:18:00
2000-02-28 08:18:00
2000-02-28 08:18:00
2000-02-28 08:18:00
2000-02-28 10:10:00
2000-02-28 10:10:00
2000-02-28 10:10:00
2000-02-28 10:10:00
2000-02-28 10:10:00
2000-02-28 10:10:00
2000-02-28 10:17:00
2000-02-28 10:17:00
2000-02-28 23:48:00
2000-02-28 23:48:00
2000-02-28 23:48:00
2000-02-28 23:48:00
2000-02-29 05:58:00
2000-02-29 05:58:00
2000-02-29 05:58:00
2000-02-29 05:58:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-02-29 07:32:00
2000-03-01 02:02:00
2000-03-01 10:32:00
2000-03-01 10:32:00
2000-03-01 17:27:00
2000-03-01 17:27:00
2000-03-01 17:27:00
2000-03-01 17:27:00
2000-03-03 02:11:00
2000-03-03 02:11:00
2000-03-03 02:11:00
2000-03-03 02:11:00
2000-03-05 03:34:00
2000-03-05 03:34:00
2000-03-05 03:34:00
2000-03-05 03:34:00
2000-03-05 03:34:00
2000-03-05 03:34:00
2000-03-05 23:18:00
2000-03-05 23:18:00
2000-03-06 05:53:00
2000-03-06 05:53:00
2000-03-06 05:53:00
2000-03-06 05:53:00
2000-03-08 00:11:00
2000-03-08 00:11:00
2000-03-08 00:11:00
2000-03-08 00:11:00
2000-03-09 01:07:00
2000-03-09 01:07:00
2000-03-09 01:07:00
2000-03-09 01:07:00
2000-03-09 03:03:00
2000-03-09 03:03:00
2000-03-09 03:51:00
2000-03-09 03:51:00
2000-03-09 03:51:00
2000-03-09 03:51:00
2000-03-09 03:51:00
2000-03-09 03:51:00
2000-03-09 09:03:00
2000-03-09 09:03:00
2000-03-09 09:03:00
2000-03-09 09:03:00
2000-03-09 09:03:00
2000-03-09 09:03:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-10 08:34:00
2000-03-14 01:58:00
2000-03-14 01:58:00
2000-03-14 01:58:00
2000-03-14 01:58:00
2000-03-14 07:11:00
2000-03-14 07:11:00
2000-03-14 07:11:00
2000-03-14 07:11:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:25:00
2000-03-14 08:27:00
2000-03-14 08:27:00
2000-03-14 08:27:00
2000-03-14 08:27:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 08:51:00
2000-03-14 22:37:00
2000-03-14 22:37:00
2000-03-14 22:37:00
2000-03-16 08:54:00
2000-03-16 08:54:00
2000-03-16 08:54:00
2000-03-16 08:54:00
2000-03-17 02:01:00
2000-03-17 02:01:00
2000-03-17 02:01:00
2000-03-17 02:01:00
2000-03-17 07:38:00
2000-03-17 07:38:00
2000-03-21 01:27:00
2000-03-21 01:27:00
2000-03-21 01:27:00
2000-03-23 10:42:00
2000-03-23 10:42:00
2000-03-23 10:42:00
2000-03-23 10:42:00
2000-03-24 02:31:00
2000-03-24 02:31:00
2000-03-24 02:31:00
2000-03-24 02:31:00
2000-03-24 02:31:00
2000-03-24 02:31:00
2000-03-26 21:14:00
2000-03-26 21:14:00
2000-03-26 21:14:00
2000-03-26 21:14:00
2000-03-26 21:14:00
2000-03-27 00:43:00
2000-03-27 00:43:00
2000-03-27 00:43:00
2000-03-27 00:43:00
2000-03-27 00:45:00
2000-03-27 00:45:00
2000-03-27 00:45:00
2000-03-27 00:45:00
2000-03-27 01:18:00
2000-03-27 01:18:00
2000-03-27 01:18:00
2000-03-27 01:18:00
2000-03-27 05:43:00
2000-03-27 05:43:00
2000-03-27 05:43:00
2000-03-27 08:43:00
2000-03-27 08:43:00
2000-03-27 08:43:00
2000-03-27 08:43:00
2000-03-27 08:43:00
2000-03-27 08:51:00
2000-03-27 08:51:00
2000-03-27 08:51:00
2000-03-27 08:51:00
2000-03-27 08:51:00
2000-03-27 08:55:00
2000-03-27 08:55:00
2000-03-27 08:55:00
2000-03-27 08:55:00
2000-03-27 08:55:00
2000-03-27 08:58:00
2000-03-27 08:58:00
2000-03-27 08:58:00
2000-03-27 08:58:00
2000-03-27 08:58:00
2000-03-28 06:30:00
2000-03-28 06:30:00
2000-03-28 06:30:00
2000-03-28 06:30:00
2000-03-28 09:07:00
2000-03-28 09:07:00
2000-03-28 09:07:00
2000-03-30 06:43:00
2000-03-30 06:43:00
2000-03-30 06:43:00
2000-03-30 06:43:00
2000-03-30 09:15:00
2000-03-30 09:15:00
2000-03-30 09:15:00
2000-03-30 09:15:00
2000-03-31 03:38:00
2000-03-31 03:38:00
2000-03-31 03:38:00
2000-03-31 03:38:00
2000-03-31 03:46:00
2000-03-31 03:46:00
2000-03-31 03:46:00
2000-03-31 03:46:00
2000-03-31 04:08:00
2000-03-31 04:08:00
2000-03-31 04:08:00
2000-03-31 04:08:00
2000-03-31 04:08:00
2000-03-31 04:08:00
2000-03-31 09:08:00
2000-03-31 09:08:00
2000-04-02 23:52:00
2000-04-02 23:52:00
2000-04-03 03:53:00
2000-04-03 03:53:00
2000-04-03 03:53:00
2000-04-03 03:53:00
2000-04-03 06:50:00
2000-04-05 00:48:00
2000-04-05 06:50:00
2000-04-05 06:50:00
2000-04-05 06:50:00
2000-04-05 06:50:00
2000-04-05 06:50:00
2000-04-05 14:36:00
2000-04-05 14:36:00
2000-04-05 14:36:00
2000-04-05 14:36:00
2000-04-05 14:36:00
2000-04-05 14:36:00
2000-04-06 05:34:00
2000-04-06 05:34:00
2000-04-07 03:17:00
2000-04-07 03:17:00
2000-04-07 05:45:00
2000-04-07 05:45:00
2000-04-07 05:45:00
2000-04-07 05:45:00
2000-04-07 05:45:00
2000-04-07 05:45:00
2000-04-10 04:17:00
2000-04-11 02:37:00
2000-04-11 02:37:00
2000-04-11 02:37:00
2000-04-11 02:37:00
2000-04-11 11:21:00
2000-04-11 11:21:00
2000-04-11 11:21:00
2000-04-11 11:21:00
2000-04-12 04:11:00
2000-04-12 04:11:00
2000-04-12 04:11:00
2000-04-12 04:11:00
2000-04-12 04:38:00
2000-04-12 04:38:00
2000-04-12 04:38:00
2000-04-12 12:02:00
2000-04-12 12:02:00
2000-04-12 12:02:00
2000-04-12 12:02:00
2000-04-12 12:02:00
2000-04-12 12:02:00
2000-04-13 03:58:00
2000-04-13 03:58:00
2000-04-13 03:58:00
2000-04-13 03:58:00
2000-04-13 06:25:00
2000-04-13 06:25:00
2000-04-13 06:25:00
2000-04-13 09:22:00
2000-04-13 09:22:00
2000-04-13 09:22:00
2000-04-14 01:54:00
2000-04-14 02:49:00
2000-04-14 02:49:00
2000-04-14 03:16:00
2000-04-14 03:16:00
2000-04-14 03:16:00
2000-04-17 07:32:00
2000-04-17 07:32:00
2000-04-17 07:32:00
2000-04-17 07:32:00
2000-04-17 09:05:00
2000-04-17 09:05:00
2000-04-17 09:05:00
2000-04-18 01:21:00
2000-04-18 01:53:00
2000-04-18 01:53:00
2000-04-18 01:53:00
2000-04-18 01:53:00
2000-04-18 06:10:00
2000-04-18 06:10:00
2000-04-18 10:30:00
2000-04-18 10:30:00
2000-04-18 10:30:00
2000-04-18 10:30:00
2000-04-18 10:30:00
2000-04-18 11:40:00
2000-04-18 11:40:00
2000-04-18 11:40:00
2000-04-18 11:40:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 01:20:00
2000-04-20 04:48:00
2000-04-20 04:48:00
2000-04-20 04:48:00
2000-04-20 04:48:00
2000-04-20 04:48:00
2000-04-20 06:44:00
2000-04-20 06:44:00
2000-04-20 06:44:00
2000-04-20 06:44:00
2000-04-20 06:44:00
2000-04-20 11:48:00
2000-04-21 04:25:00
2000-04-21 04:25:00
2000-04-21 08:43:00
2000-04-21 08:43:00
2000-04-21 08:43:00
2000-04-21 09:34:00
2000-04-21 09:34:00
2000-04-21 09:34:00
2000-04-24 10:20:00
2000-04-24 10:20:00
2000-04-24 10:20:00
2000-04-24 10:20:00
2000-04-24 10:20:00
2000-04-25 03:16:00
2000-04-25 03:16:00
2000-04-25 08:02:00
2000-04-25 08:02:00
2000-04-25 08:02:00
2000-04-26 10:23:00
2000-04-26 10:23:00
2000-04-26 10:52:00
2000-04-26 10:52:00
2000-04-27 05:20:00
2000-04-27 05:20:00
2000-04-27 05:20:00
2000-04-27 05:20:00
2000-04-27 07:27:00
2000-04-27 07:27:00
2000-04-27 07:27:00
2000-04-27 07:27:00
2000-04-27 07:43:00
2000-04-27 07:43:00
2000-04-30 03:20:00
2000-04-30 03:20:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-01 10:55:00
2000-05-02 11:28:00
2000-05-02 11:28:00
2000-05-02 11:28:00
2000-05-04 01:52:00
2000-05-04 01:52:00
2000-05-04 01:52:00
2000-05-04 06:18:00
2000-05-04 06:18:00
2000-05-04 06:18:00
2000-05-04 06:18:00
2000-05-04 06:18:00
2000-05-04 06:18:00
2000-05-07 02:39:00
2000-05-07 02:39:00
2000-05-07 02:39:00
2000-05-07 02:39:00
2000-05-07 04:25:00
2000-05-07 04:25:00
2000-05-07 04:25:00
2000-05-07 04:25:00
2000-05-07 04:34:00
2000-05-07 04:34:00
2000-05-07 04:34:00
2000-05-07 04:34:00
2000-05-08 04:07:00
2000-05-08 04:07:00
2000-05-08 04:07:00
2000-05-08 10:24:00
2000-05-08 10:24:00
2000-05-08 10:24:00
2000-05-08 10:24:00
2000-05-08 10:24:00
2000-05-08 10:24:00
2000-05-08 12:26:00
2000-05-08 12:26:00
2000-05-08 12:26:00
2000-05-09 06:44:00
2000-05-09 06:44:00
2000-05-09 07:37:00
2000-05-09 07:37:00
2000-05-09 07:37:00
2000-05-09 07:37:00
2000-05-09 07:37:00
2000-05-09 07:37:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 08:30:00
2000-05-09 10:21:00
2000-05-09 10:21:00
2000-05-09 10:21:00
2000-05-09 10:37:00
2000-05-09 10:37:00
2000-05-09 10:37:00
2000-05-09 10:37:00
2000-05-09 10:41:00
2000-05-09 10:41:00
2000-05-09 10:41:00
2000-05-09 10:41:00
2000-05-09 23:24:00
2000-05-09 23:24:00
2000-05-09 23:24:00
2000-05-10 07:02:00
2000-05-10 07:02:00
2000-05-10 07:02:00
2000-05-10 07:02:00
2000-05-10 07:04:00
2000-05-10 07:04:00
2000-05-10 07:04:00
2000-05-10 07:04:00
2000-05-10 09:50:00
2000-05-10 09:50:00
2000-05-10 09:50:00
2000-05-10 09:50:00
2000-05-10 11:27:00
2000-05-11 01:25:00
2000-05-11 01:25:00
2000-05-11 01:25:00
2000-05-11 01:25:00
2000-05-11 01:25:00
2000-05-11 06:53:00
2000-05-11 06:53:00
2000-05-11 06:53:00
2000-05-11 07:28:00
2000-05-11 07:28:00
2000-05-11 07:28:00
2000-05-11 07:28:00
2000-05-12 02:00:00
2000-05-12 02:00:00
2000-05-12 02:00:00
2000-05-12 02:00:00
2000-05-12 02:00:00
2000-05-12 07:23:00
2000-05-12 07:23:00
2000-05-12 07:23:00
2000-05-12 07:23:00
2000-05-14 06:11:00
2000-05-14 06:11:00
2000-05-14 06:11:00
2000-05-14 06:11:00
2000-05-15 00:54:00
2000-05-15 00:54:00
2000-05-15 00:54:00
2000-05-15 00:54:00
2000-05-15 00:58:00
2000-05-15 00:58:00
2000-05-15 00:58:00
2000-05-15 00:58:00
2000-05-15 02:58:00
2000-05-15 02:58:00
2000-05-15 02:58:00
2000-05-15 02:58:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 03:05:00
2000-05-15 04:14:00
2000-05-15 04:14:00
2000-05-15 04:14:00
2000-05-15 04:14:00
2000-05-15 23:20:00
2000-05-15 23:20:00
2000-05-16 01:48:00
2000-05-16 01:48:00
2000-05-16 01:48:00
2000-05-16 01:48:00
2000-05-16 03:01:00
2000-05-16 03:01:00
2000-05-16 03:01:00
2000-05-16 03:01:00
2000-05-16 03:01:00
2000-05-16 04:37:00
2000-05-16 04:37:00
2000-05-16 04:37:00
2000-05-16 04:37:00
2000-05-16 05:31:00
2000-05-16 05:31:00
2000-05-16 05:31:00
2000-05-16 06:52:00
2000-05-16 06:52:00
2000-05-16 06:52:00
2000-05-16 06:52:00
2000-05-16 06:52:00
2000-05-16 07:00:00
2000-05-16 07:00:00
2000-05-16 07:00:00
2000-05-16 07:00:00
2000-05-17 01:42:00
2000-05-17 01:42:00
2000-05-17 01:42:00
2000-05-17 01:42:00
2000-05-17 04:24:00
2000-05-17 04:24:00
2000-05-17 04:24:00
2000-05-17 04:24:00
2000-05-17 12:10:00
2000-05-17 12:10:00
2000-05-17 12:10:00
2000-05-17 12:10:00
2000-05-17 12:11:00
2000-05-17 12:11:00
2000-05-17 12:11:00
2000-05-17 12:11:00
2000-05-17 13:22:00
2000-05-17 13:22:00
2000-05-17 13:22:00
2000-05-17 13:22:00
2000-05-17 13:24:00
2000-05-17 13:24:00
2000-05-17 13:24:00
2000-05-17 13:24:00
2000-05-18 09:51:00
2000-05-18 09:51:00
2000-05-19 03:46:00
2000-05-19 03:46:00
2000-05-19 03:46:00
2000-05-19 03:46:00
2000-05-19 10:12:00
2000-05-19 10:12:00
2000-05-19 10:12:00
2000-05-19 10:12:00
2000-05-19 10:24:00
2000-05-19 10:24:00
2000-05-19 10:24:00
2000-05-19 10:24:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-19 10:51:00
2000-05-22 01:54:00
2000-05-22 01:54:00
2000-05-22 01:54:00
2000-05-22 01:54:00
2000-05-22 01:54:00
2000-05-22 06:35:00
2000-05-22 06:35:00
2000-05-22 06:35:00
2000-05-23 05:14:00
2000-05-23 05:14:00
2000-05-23 05:14:00
2000-05-23 05:14:00
2000-05-23 11:17:00
2000-05-23 11:17:00
2000-05-23 11:17:00
2000-05-23 11:17:00
2000-05-23 11:26:00
2000-05-23 11:26:00
2000-05-23 11:26:00
2000-05-23 11:26:00
2000-05-23 11:26:00
2000-05-24 01:18:00
2000-05-24 01:18:00
2000-05-24 01:18:00
2000-05-24 01:18:00
2000-05-24 04:54:00
2000-05-24 04:54:00
2000-05-24 06:30:00
2000-05-24 06:30:00
2000-05-24 06:30:00
2000-05-24 06:30:00
